"","CustomerID","average_order_value","number_orders","total_order_value","cohort2010.12.01","cohort2011.01.01","cohort2011.02.01","cohort2011.03.01","cohort2011.04.01","cohort2011.05.01","cohort2011.06.01","cohort2011.07.01","cohort2011.08.01","cohort2011.09.01","cohort2011.10.01","cohort2011.11.01","cohort2011.12.01","order_1","order_2","order_3","order_4","order_5","order_6","order_7","order_8","order_9","order_10","order_11","order_12","order_13","order_14","order_15","order_16","CountryAustralia","CountryAustria","CountryBahrain","CountryBelgium","CountryBrazil","CountryCanada","CountryChannel.Islands","CountryCyprus","CountryCzech.Republic","CountryDenmark","CountryEIRE","CountryEuropean.Community","CountryFinland","CountryFrance","CountryGermany","CountryGreece","CountryIceland","CountryIsrael","CountryItaly","CountryJapan","CountryLebanon","CountryLithuania","CountryMalta","CountryNetherlands","CountryNorway","CountryPoland","CountryPortugal","CountryRSA","CountrySaudi.Arabia","CountrySingapore","CountrySpain","CountrySweden","CountrySwitzerland","CountryUnited.Arab.Emirates","CountryUnited.Kingdom","CountryUnspecified","CountryUSA","top.selling.purchase"
"1087",13828,4.80590451578917,1,121.23,0,0,0,0,0,0,0,0,0,0,0,1,0,4.80590451578917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
"1088",13831,5.49924257507354,6,1461.04,1,0,0,0,0,0,0,0,0,0,0,0,0,5.50207420406206,5.72749900127352,4.96144504990548,5.67070816692677,4.28496492183075,6.0137151560428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51
"1089",13833,5.23191043435044,1,186.15,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23191043435044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"1090",13835,4.75507615547976,4,460.69,0,0,0,0,0,1,0,0,0,0,0,0,0,4.22332394347856,4.59713801429083,4.92964213488672,5.06827507354267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
"1091",13837,4.45283452468439,2,169.74,0,1,0,0,0,0,0,0,0,0,0,0,0,4.75694662095388,4.01367665915465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"1092",13838,4.81360610843003,4,488.7,1,0,0,0,0,0,0,0,0,0,0,0,0,4.90668119637631,4.32888953626075,4.74249437685131,5.1175745628673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116
"1093",13841,4.45434729625351,1,85,0,0,0,0,1,0,0,0,0,0,0,0,0,4.45434729625351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1094",13842,5.41684086873214,9,2017.5,1,0,0,0,0,0,0,0,0,0,0,0,0,5.86680794250843,5.92708601317178,5.47901260159741,4.98223581957456,5.46353515085862,5.31689375212097,4.83992605263047,5.2548878086207,5.04516553699308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123
"1095",13844,5.34939063673204,1,209.48,0,0,0,0,0,0,0,0,0,0,0,1,0,5.34939063673204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"1096",13845,5.00635949923347,1,148.36,0,0,0,0,0,0,0,0,0,0,1,0,0,5.00635949923347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"1097",13846,5.02420941412337,3,453.15,1,0,0,0,0,0,0,0,0,0,0,0,0,4.41437281071309,4.55933564964429,5.62762111369064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
"1098",13848,5.44241771052179,3,690,1,0,0,0,0,0,0,0,0,0,0,0,0,5.77144112313002,3.93182563272433,5.77144112313002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"1099",13849,6.18899281029764,2,972.71,0,0,0,0,0,0,1,0,0,0,0,0,0,6.47697236288968,5.78293247629394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65
"1100",13850,6.94104497684678,1,1032.85,0,0,0,0,0,0,0,0,1,0,0,0,0,6.94104497684678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58
"1101",13851,6.49625197762164,3,1984.96,0,0,1,0,0,0,0,0,0,0,0,0,0,7.10053858698669,6.49084492318923,4.7558290622732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51
"1102",13853,6.20548662397263,1,494.46,0,0,0,0,0,0,0,0,0,0,1,0,0,6.20548662397263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"1103",13854,5.20843140735758,24,4363.37,1,0,0,0,0,0,0,0,0,0,0,0,0,5.66850066051156,5.57670639208822,4.97756098636683,5.07642303463426,5.71439265376822,5.39471786083435,4.54457056385916,4.49043250851767,4.75359019110636,6.02247860063715,5.40501698520709,5.02361732831942,5.33993904123886,5.39997102027454,3.87535902105655,5.32593253358101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63
"1104",13856,3.16968558067743,3,68.4,0,0,0,0,0,1,0,0,0,0,0,0,0,2.89037175789616,3.15700042115011,3.39785848039664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"1105",13858,4.95244104985153,1,140.52,0,0,0,0,0,0,0,0,0,0,1,0,0,4.95244104985153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"1106",13859,4.8958228418847,1,132.73,0,1,0,0,0,0,0,0,0,0,0,0,0,4.8958228418847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"1107",13860,4.91446207531424,5,676.23,0,0,0,0,0,0,0,0,0,1,0,0,0,5.41276150093891,4.75832036548177,4.42914874174262,3.34250838531348,5.43057294566851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
"1108",13862,5.14557402928284,8,1365.36,0,1,0,0,0,0,0,0,0,0,0,0,0,4.07719840338713,5.37851390854231,5.39053185053585,5.07392303333217,5.15415827084843,4.56912841464083,5.27325593595267,5.53694048871063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85
"1109",13863,4.76200298001488,1,115.98,0,0,0,0,1,0,0,0,0,0,0,0,0,4.76200298001488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
"1110",13865,4.46823300022874,4,344.81,0,0,1,0,0,0,0,0,0,0,0,0,0,4.03459455781633,4.43580434035435,4.77254729539622,4.49591320005114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22
"1111",13866,4.34419495636487,1,76.03,0,0,0,0,0,0,0,0,0,1,0,0,0,4.34419495636487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"1112",13867,5.32387139662969,3,612.53,0,0,0,0,0,1,0,0,0,0,0,0,0,5.65826195935439,5.52278004742814,4.36373536470163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39
"1113",13868,5.77439625398419,1,320.95,0,0,0,0,0,0,0,0,0,0,0,1,0,5.77439625398419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20
"1114",13869,6.08138522962787,4,1746.54,1,0,0,0,0,0,0,0,0,0,0,0,0,6.76538493769041,5.85335124497835,5.93128982407191,5.06386005533355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175
"1115",13870,5.42689196328262,8,1811.53,0,0,1,0,0,0,0,0,0,0,0,0,0,4.9152251092916,3.03495298670727,5.04805952274226,6.59227711646513,5.88923800431187,4.00186370942794,4.75169183865086,5.50374491205647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63
"1116",13871,5.71817330001821,13,3943.53,0,0,1,0,0,0,0,0,0,0,0,0,0,5.88209601005262,6.4170426918467,3.15700042115011,4.83929324134531,6.04595273239205,5.39567091180395,6.10717877759525,5.79526716477838,5.67366685075158,5.85231741569782,5.62726133674846,5.44436386747728,5.58631189018186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,206
"1117",13873,4.55155841653944,3,281.34,0,0,1,0,0,0,0,0,0,0,0,0,0,4.90926679970797,4.13596623691292,4.45725005591147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"1118",13874,6.18949539760712,1,486.6,1,0,0,0,0,0,0,0,0,0,0,0,0,6.18949539760712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
"1119",13875,5.34825924818859,5,1046.21,0,0,1,0,0,0,0,0,0,0,0,0,0,5.29048678743285,5.413964790074,5.32300997913841,5.49141399650995,5.19656145759365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57
"1120",13876,4.17438726989564,1,64,0,0,0,0,0,0,0,0,0,0,1,0,0,4.17438726989564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"1121",13877,3.88444623765791,1,47.64,0,0,0,0,0,0,0,0,0,1,0,0,0,3.88444623765791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"1122",13878,6.31320378412713,1,550.81,0,0,0,0,0,0,0,0,0,0,1,0,0,6.31320378412713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
"1123",13880,5.02068209148196,13,1956.69,1,0,0,0,0,0,0,0,0,0,0,0,0,5.16985879964423,5.63920839733096,4.78582368568135,4.74353985525286,5.81609874288003,4.93043701876714,3.18635263316264,5.29350580955081,4.97050750300548,5.15807781013345,4.8698394841308,4.03158224048579,4.33073334028633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98
"1124",13881,6.29327431260439,19,10258.51,0,0,1,0,0,0,0,0,0,0,0,0,0,6.20681783294713,5.3461546959622,5.32300997913841,6.77987645189371,5.56605180119012,6.37706702611989,6.67456139181443,6.83441009275632,5.19351225218191,7.22635445406864,6.4012536266962,5.9327755507593,5.58930646475731,4.21064501791826,6.55794245106385,7.10916025025236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,111
"1125",13882,5.09252245356844,5,809,0,0,0,0,0,0,0,0,0,0,1,0,0,4.9467721004293,5.25509666409347,3.92197333628131,5.81586037806155,4.56080023825215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41
"1126",13883,5.82110910988145,5,1681.73,0,0,0,1,0,0,0,0,0,0,0,0,0,6.51607472584459,5.45189645447634,4.08479914937857,4.61035671267539,6.42593814425085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86
"1127",13884,4.6662652853479,4,421.2,0,0,0,1,0,0,0,0,0,0,0,0,0,4.66249525260736,5.25697440301365,3.71843825635548,4.45667017766965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31
"1128",13885,5.23070746688598,2,371.85,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7635229971097,5.80136280299507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
"1129",13886,5.1907321558681,1,178.6,0,0,0,0,0,0,0,0,0,1,0,0,0,5.1907321558681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"1130",13887,5.33286371030062,1,206.03,0,0,0,0,0,1,0,0,0,0,0,0,0,5.33286371030062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"1131",13888,5.40876243393663,2,444.71,0,0,0,0,0,1,0,0,0,0,0,0,0,5.71686321419473,4.96116489862196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28
"1132",13889,5.72993743213305,1,306.95,0,0,0,0,0,0,0,0,0,1,0,0,0,5.72993743213305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"1133",13890,4.72118276642425,10,1113.01,1,0,0,0,0,0,0,0,0,0,0,0,0,4.46533324080029,4.94199950170612,4.57625617582345,4.28151545307749,4.8955984841079,4.10594369806545,5.04374764554646,3.15700042115011,5.31029534330744,5.01827272122547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67
"1134",13892,4.77425873817956,4,469.69,0,0,0,0,1,0,0,0,0,0,0,0,0,4.13035499974513,5.17637569574279,5.20384183832515,3.96043214463583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15
"1135",13893,6.59126212467624,1,727.7,0,0,1,0,0,0,0,0,0,0,0,0,0,6.59126212467624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
"1136",13894,4.25087336445433,3,207.5,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8286413964891,4.71043069664558,3.97781074596615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"1137",13895,6.03582228351936,4,1668.57,0,0,0,0,0,0,1,0,0,0,0,0,0,6.18260130228711,6.36216566277981,5.88103565333859,5.52401764664394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72
"1138",13897,5.26403643257116,1,192.26,0,0,0,0,0,0,0,0,0,0,1,0,0,5.26403643257116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"1139",13898,4.28799064274729,1,71.82,0,1,0,0,0,0,0,0,0,0,0,0,0,4.28799064274729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"1140",13899,4.65491227788291,2,208.2,0,0,0,1,0,0,0,0,0,0,0,0,0,2.91235066461494,5.25645316244934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"1141",13900,4.88796533686648,3,395.05,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2512917986065,5.50423337219562,4.96158509612096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27
"1142",13901,5.91240510586953,5,1842.97,0,1,0,0,0,0,0,0,0,0,0,0,0,4.8512487085848,5.6400258699645,6.9085549591527,5.71026144075391,4.91155133587236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91
"1143",13904,4.63705637485041,2,204.48,0,0,1,0,0,0,0,0,0,0,0,0,0,4.46980854805742,4.78029927220054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"1144",13908,5.92027730546524,4,1486.06,0,0,0,1,0,0,0,0,0,0,0,0,0,6.31084512130202,6.11035807704839,5.43642576866567,5.55848691669869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76
"1145",13911,5.27931575168905,9,1757.12,0,0,1,0,0,0,0,0,0,0,0,0,0,4.50557082076534,5.19573077777294,5.8691556602202,5.15548571744049,5.51765367951929,5.27171668475086,4.98292145552874,5.15962984677414,5.31797292420648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102
"1146",13914,5.3153465435409,2,404.87,0,0,0,0,0,0,0,0,0,0,0,1,0,4.85903690994514,5.62751319419847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21
"1147",13917,4.56372299607392,2,189.88,0,0,0,0,0,0,1,0,0,0,0,0,0,4.8503100351742,4.16044436392662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"1148",13918,6.1818162755972,2,965.74,0,0,0,1,0,0,0,0,0,0,0,0,0,6.7700322565962,4.5685062016165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
"1149",13919,4.75259832005452,2,229.77,0,0,0,0,0,0,0,0,1,0,0,0,0,4.34406512838676,5.04181091156471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"1150",13922,4.27666611901606,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,4.27666611901606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
"1151",13923,5.55632600518833,1,257.87,0,0,0,0,0,0,0,0,0,0,1,0,0,5.55632600518833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"1152",13924,5.07937331829758,6,958.04,0,0,0,0,0,0,0,0,0,1,0,0,0,5.20970470819143,5.35526464698979,3.03495298670727,3.39350117502768,5.05433314936197,5.89167183575362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61
"1153",13925,4.67051307103826,4,423.01,0,0,0,0,0,0,0,1,0,0,0,0,0,4.05785345363969,3.92197333628131,4.30257750080056,5.50031899410882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27
"1154",13926,4.76686377498608,1,116.55,0,0,0,0,0,0,0,0,0,0,0,1,0,4.76686377498608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"1155",13927,5.58646183207966,1,265.79,0,0,0,0,0,0,0,0,0,1,0,0,0,5.58646183207966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"1156",13928,3.98875253828682,4,211.95,0,0,0,0,0,0,0,1,0,0,0,0,0,3.74714836223791,4.09100566095659,4.32743844438948,3.63758615972639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"1157",13929,5.66504164633977,1,287.6,0,0,0,0,0,0,1,0,0,0,0,0,0,5.66504164633977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"1158",13930,4.62663809260333,2,202.34,0,0,0,0,0,0,0,1,0,0,0,0,0,4.48571074595076,4.75013595623828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11
"1159",13931,5.92131028718477,2,743.8,0,0,0,1,0,0,0,0,0,0,0,0,0,6.33123491035391,5.21466398155078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31
"1160",13932,5.41787660160568,1,224.4,0,0,1,0,0,0,0,0,0,0,0,0,0,5.41787660160568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
"1161",13933,5.27081769284545,2,387.15,0,0,0,0,0,0,0,1,0,0,0,0,0,5.21575064289107,5.32300997913841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13
"1162",13934,6.15145528341692,1,468.4,0,0,0,1,0,0,0,0,0,0,0,0,0,6.15145528341692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17
